request id|client name|room type|request type|start date|end date|#adults|#children
2558|Brian Sawyer|double_room|business|2016-05-23|2016-06-02|3|0
2559|Steven Barr|deluxe_room|business|2016-05-12|2016-05-18|1|0
2560|Haley Holland DVM|normal_room|holiday|2016-05-10|2016-05-12|5|3
2561|Joshua Trujillo|deluxe_room|business|2016-04-20|2016-04-22|4|1
2562|Ricardo Cummings|conference_room_large|party|2016-05-27|2016-05-31|27|2
2563|Diana Diaz|deluxe_room|business|2016-04-08|2016-04-19|2|0
2564|Vicki Martin|double_room|business|2016-06-13|2016-06-16|1|0
2565|Veronica Williams|normal_room|business|2016-05-21|2016-05-24|2|1
2566|Lori Obrien|conference_room_small|conference|2016-06-17|2016-06-20|32|0
2567|Joan Bailey|normal_room|business|2016-06-04|2016-06-10|1|0
2568|Kim Bryant|deluxe_room|business|2016-06-22|2016-06-27|1|0
2569|Jamie Davis|double_room|holiday|2016-06-27|2016-06-29|6|0
2570|Kenneth Reed|conference_room_small|wedding|2016-04-17|2016-04-23|26|11
2571|Marc Gay|conference_room_small|conference|2016-05-02|2016-05-05|28|0
2572|Marcus Reese|normal_room|holiday|2016-04-15|2016-04-21|4|5
2573|Hannah Schmidt|double_room|business|2016-05-04|2016-05-19|1|0
2574|Cynthia Hernandez|normal_room|holiday|2016-05-12|2016-05-18|1|0
2575|Amber Yoder|normal_room|holiday|2016-04-04|2016-04-07|1|0
2576|Ann Carey|conference_room_small|party|2016-05-26|2016-05-29|21|28
2577|Christopher Brewer|double_room|business|2016-04-03|2016-04-11|3|0
2578|Daniel Jones|conference_room_large|party|2016-06-24|2016-06-28|28|25
2579|Alicia Wilson|deluxe_room|holiday|2016-06-24|2016-06-25|4|0
2580|Paul Freeman|normal_room|business|2016-04-02|2016-04-05|1|0
2581|Heidi Travis|double_room|business|2016-04-29|2016-05-09|1|0
2582|Connie Robbins|double_room|business|2016-04-18|2016-04-20|4|0
2583|Patricia Jones|conference_room_small|wedding|2016-05-17|2016-05-20|30|16
2584|Carolyn Thompson|conference_room_large|party|2016-05-31|2016-06-06|24|26
2585|Melissa Ramsey|normal_room|business|2016-05-04|2016-05-09|4|1
2586|Nicholas Dickerson|deluxe_room|business|2016-04-10|2016-04-14|1|1
2587|Jamie Vance|normal_room|holiday|2016-05-16|2016-05-21|4|2
2588|Patrick Sawyer|double_room|business|2016-05-12|2016-05-18|3|0
2589|Tina Mayer|conference_room_large|conference|2016-05-09|2016-05-14|9|0
2590|Sabrina Trujillo|deluxe_room|holiday|2016-06-02|2016-06-09|2|2
2591|Michelle Mcmahon|double_room|business|2016-06-15|2016-06-20|3|0
2592|Megan Dodson|conference_room_large|wedding|2016-06-19|2016-06-26|21|53
2593|Kelly Williams|conference_room_small|conference|2016-05-10|2016-05-13|27|0
2594|Stephanie Simmons|deluxe_room|holiday|2016-05-08|2016-05-12|2|0
2595|Ashley Cabrera|normal_room|business|2016-05-24|2016-05-28|5|0
2596|Erica Conrad|deluxe_room|business|2016-05-09|2016-05-13|3|2
2597|Jasmine Bennett|conference_room_large|party|2016-04-27|2016-05-01|19|34
2598|Joanne Brown|normal_room|holiday|2016-05-08|2016-05-18|3|1
2599|Cindy Oconnell|normal_room|holiday|2016-06-28|2016-07-01|2|0
2600|Casey Harris|conference_room_small|party|2016-06-15|2016-06-16|15|21
2601|Troy Mack|conference_room_large|wedding|2016-05-03|2016-05-11|12|23
2602|David Walter|double_room|holiday|2016-06-21|2016-06-28|1|4
2603|Kimberly Mcgrath|deluxe_room|holiday|2016-04-30|2016-05-05|5|0
2604|Kevin Lucas|double_room|holiday|2016-06-22|2016-06-26|3|0
2605|Kimberly Smith|double_room|holiday|2016-06-04|2016-06-06|1|0
2606|Valerie Ellis|conference_room_small|wedding|2016-05-23|2016-05-25|31|43
2607|Sandra Hoover|conference_room_large|party|2016-06-17|2016-06-23|17|24
2608|Karen Johnson|conference_room_small|wedding|2016-04-14|2016-04-24|25|30
2609|Keith Brooks|double_room|business|2016-05-25|2016-05-28|4|0
2610|Vanessa Miller|conference_room_small|wedding|2016-06-13|2016-06-19|17|16
2611|Karen Cole|double_room|holiday|2016-04-27|2016-05-06|3|1
2612|Michael Vargas MD|conference_room_large|conference|2016-05-03|2016-05-09|13|0
2613|John Quinn|normal_room|holiday|2016-04-11|2016-04-13|3|0
2614|Mark Williams|normal_room|holiday|2016-04-26|2016-05-01|4|0
2615|Eric Davis|normal_room|holiday|2016-05-26|2016-05-31|1|1
2616|Valerie Brown|double_room|business|2016-06-20|2016-06-26|1|2
2617|Christine Lewis|deluxe_room|holiday|2016-04-30|2016-05-07|1|0
2618|Melissa Johnson|double_room|holiday|2016-06-12|2016-06-17|1|0
2619|Colleen Williamson|conference_room_small|conference|2016-05-27|2016-05-31|42|0
2620|Wendy Williams|deluxe_room|business|2016-04-23|2016-04-26|5|1
2621|Cristina Jackson|double_room|business|2016-06-13|2016-06-15|6|1
2622|Bonnie Cole|conference_room_large|party|2016-04-19|2016-04-23|20|4
2623|Sarah Barton|conference_room_large|party|2016-06-26|2016-06-30|19|45
2624|Cathy George|deluxe_room|business|2016-04-13|2016-04-16|3|0
2625|Thomas Donaldson|normal_room|business|2016-04-18|2016-04-27|5|1
2626|Peter Proctor|conference_room_large|party|2016-06-15|2016-06-18|30|33
2627|Brandon Bell|conference_room_large|conference|2016-05-21|2016-05-24|43|0
2628|Jose Shepard|double_room|business|2016-05-28|2016-06-02|4|0
2629|Francisco Riley|conference_room_large|conference|2016-06-21|2016-06-24|37|0
2630|Melanie Norris|normal_room|business|2016-04-10|2016-04-13|1|1
2631|Kevin Myers|double_room|business|2016-06-26|2016-06-29|1|0
2632|Ryan Cabrera|conference_room_large|party|2016-06-09|2016-06-22|21|26
2633|Johnny Gonzalez|deluxe_room|business|2016-05-11|2016-05-17|2|0
2634|Richard Porter|conference_room_large|wedding|2016-05-14|2016-05-17|37|0
2635|Gina Hahn|double_room|holiday|2016-06-13|2016-06-16|1|0
2636|Christopher Simpson|double_room|business|2016-06-13|2016-06-15|1|1
2637|Marc Erickson|conference_room_large|conference|2016-06-18|2016-06-23|12|0
2638|Emma Todd|conference_room_large|conference|2016-05-03|2016-05-07|26|0
2639|Jennifer Larson|conference_room_large|wedding|2016-06-12|2016-06-14|24|14
2640|Richard Miller|normal_room|holiday|2016-04-09|2016-04-15|4|0
2641|Deanna Page|conference_room_small|wedding|2016-05-02|2016-05-06|16|39
2642|Mark Marquez|deluxe_room|business|2016-06-09|2016-06-11|4|1
2643|Isaiah Cox|normal_room|holiday|2016-04-17|2016-04-22|3|5
2644|Hannah Bowen|conference_room_large|wedding|2016-04-25|2016-04-28|20|43
2645|Sarah Marshall|normal_room|business|2016-05-10|2016-05-12|3|1
2646|Michael Thornton|conference_room_large|conference|2016-04-13|2016-04-26|34|0
2647|Dr. Michael Atkins|double_room|business|2016-04-18|2016-04-21|5|0
2648|Holly Moore|deluxe_room|holiday|2016-04-22|2016-04-23|1|1
2649|Julie Perez|conference_room_large|conference|2016-06-25|2016-06-27|18|0
2650|Darlene Pennington|double_room|holiday|2016-05-06|2016-05-10|4|1
2651|Susan Harper|conference_room_large|conference|2016-05-04|2016-05-18|14|0
2652|Felicia Weiss|normal_room|business|2016-04-13|2016-04-16|3|0
2653|Jennifer Garcia|normal_room|holiday|2016-05-07|2016-05-09|1|0
2654|Anthony Meyer|deluxe_room|holiday|2016-04-27|2016-04-29|3|6
2655|Bryan Schultz II|double_room|business|2016-05-08|2016-05-09|1|2
2656|Jamie Ross|conference_room_small|wedding|2016-04-12|2016-04-29|34|39
2657|Patrick Padilla|conference_room_small|conference|2016-04-08|2016-04-13|21|0
2658|Mrs. Cynthia Scott|normal_room|holiday|2016-06-16|2016-06-22|4|0
2659|Natalie Green|double_room|holiday|2016-05-26|2016-06-01|2|0
2660|Abigail Lee|conference_room_small|conference|2016-05-05|2016-05-08|14|0
2661|Bryan Alexander|conference_room_small|party|2016-04-23|2016-04-26|39|16
2662|Ryan Hughes|conference_room_large|wedding|2016-04-16|2016-04-21|29|39
2663|Carol Ross|conference_room_small|party|2016-06-03|2016-06-07|19|0
2664|David Matthews|conference_room_small|party|2016-06-26|2016-06-28|22|29
2665|Cynthia Caldwell|normal_room|business|2016-06-21|2016-06-24|2|0
2666|Jeffrey Knapp|double_room|holiday|2016-04-12|2016-04-13|5|0
2667|Kevin Jackson|conference_room_large|conference|2016-05-11|2016-05-13|14|0
2668|Jessica Odom|conference_room_large|conference|2016-04-09|2016-04-14|23|0
2669|Allison Thompson|conference_room_small|party|2016-05-03|2016-05-06|36|22
2670|Brian Potter|conference_room_large|conference|2016-06-26|2016-07-01|33|0
2671|Sheila Young|conference_room_small|wedding|2016-04-10|2016-04-11|9|21
2672|Jessica Martinez|deluxe_room|business|2016-05-29|2016-06-02|1|0
2673|Andre Douglas|normal_room|business|2016-04-21|2016-04-24|2|0
2674|Sara Johnson|conference_room_large|party|2016-06-25|2016-06-27|20|47
2675|Misty Smith|conference_room_small|party|2016-05-22|2016-05-28|28|37
2676|Randall Tran|conference_room_large|party|2016-05-24|2016-06-02|30|36
2677|James Banks|conference_room_small|party|2016-05-24|2016-05-26|37|10
2678|Benjamin Moore|deluxe_room|business|2016-06-16|2016-06-18|2|0
2679|Heather Williams|conference_room_small|wedding|2016-05-14|2016-05-17|32|21
2680|Michael Chase|conference_room_small|conference|2016-04-18|2016-04-21|17|0
2681|Sarah Krueger|conference_room_small|conference|2016-05-06|2016-05-10|20|0
2682|Donald Henry|conference_room_small|conference|2016-04-29|2016-05-05|23|0
2683|Jacob Holt|double_room|business|2016-06-06|2016-06-17|3|0
2684|Stephen Johnson|normal_room|holiday|2016-04-30|2016-05-06|3|1
2685|Nicole Thomas|conference_room_large|party|2016-05-16|2016-05-25|29|43
2686|Lori Duncan|conference_room_small|wedding|2016-05-20|2016-05-22|13|8
2687|Crystal Little|double_room|business|2016-05-13|2016-05-16|2|0
2688|Amy Sanford|conference_room_large|party|2016-06-29|2016-07-01|24|14
2689|Patricia Pham|deluxe_room|business|2016-04-04|2016-04-08|2|0
2690|Randy Ortega|double_room|holiday|2016-05-13|2016-05-14|2|0
2691|Leslie Howell|conference_room_small|party|2016-04-08|2016-04-12|16|24
2692|Eric Randolph|normal_room|holiday|2016-04-30|2016-05-01|5|3
2693|Ethan Johnson|conference_room_large|conference|2016-04-11|2016-04-14|9|0
2694|Wesley Rogers|conference_room_small|conference|2016-05-30|2016-06-03|7|0
2695|Monica Hamilton|conference_room_large|conference|2016-05-08|2016-05-14|23|0
2696|Michael Walter|deluxe_room|holiday|2016-04-23|2016-05-01|2|0
2697|Christian Lawrence|conference_room_small|conference|2016-06-16|2016-06-20|48|0
2698|Stephen Smith|conference_room_small|wedding|2016-05-15|2016-05-17|37|30
2699|Kyle Watts|deluxe_room|business|2016-04-09|2016-04-13|1|0
2700|Catherine Baker|conference_room_small|conference|2016-04-25|2016-04-26|29|0
2701|Colleen Watson|double_room|business|2016-05-30|2016-06-05|4|0
2702|Jennifer Henderson|double_room|business|2016-06-15|2016-06-18|1|0
2703|Miss Jessica Martinez MD|conference_room_small|conference|2016-04-24|2016-04-28|20|0
2704|Joan Schmidt|deluxe_room|business|2016-04-10|2016-04-13|2|0
2705|Martin Thomas|deluxe_room|holiday|2016-05-08|2016-05-12|1|2
2706|Thomas Collins II|conference_room_small|conference|2016-04-08|2016-04-09|23|0
2707|Melissa Weber|deluxe_room|holiday|2016-04-05|2016-04-08|1|1
2708|Alicia Peck|conference_room_large|wedding|2016-05-25|2016-05-29|22|23
2709|Brian Howard|normal_room|business|2016-04-12|2016-04-14|3|2
2710|Michael Ellison|conference_room_large|party|2016-04-28|2016-05-03|29|14
2711|Bonnie Crawford|conference_room_large|wedding|2016-06-18|2016-06-21|26|29
2712|David Gordon|double_room|holiday|2016-06-28|2016-07-04|3|0
2713|Katherine Patel|normal_room|business|2016-05-20|2016-05-24|2|0
2714|Grace Williams|conference_room_small|wedding|2016-05-24|2016-05-30|23|32
2715|Steven Rodgers|conference_room_small|wedding|2016-06-16|2016-06-25|29|38
2716|Daniel Welch|conference_room_small|party|2016-06-17|2016-06-24|10|7
2717|Donna Wong|conference_room_large|conference|2016-05-15|2016-05-17|37|0
2718|Karen Adams|normal_room|business|2016-05-31|2016-06-04|4|0
2719|Duane Cook|conference_room_large|wedding|2016-06-10|2016-06-12|43|18
2720|Angela Orozco|normal_room|holiday|2016-06-15|2016-06-19|4|1
2721|Pamela Moore|double_room|business|2016-05-12|2016-05-15|3|0
2722|Charles Holmes|deluxe_room|business|2016-04-29|2016-05-07|3|0
2723|Carol Cooley|conference_room_large|wedding|2016-06-16|2016-06-19|24|17
2724|Bradley Griffith|conference_room_large|wedding|2016-05-25|2016-05-30|28|13
2725|Joshua Alvarado|normal_room|business|2016-04-09|2016-04-11|1|0
2726|Michael Wilson|conference_room_large|party|2016-04-23|2016-04-26|17|10
2727|Justin Gonzalez|normal_room|business|2016-06-10|2016-06-18|1|1
2728|Christine Edwards|normal_room|holiday|2016-04-27|2016-05-02|1|0
2729|Mr. Willie Garza|conference_room_large|party|2016-06-02|2016-06-06|39|36
2730|Kenneth Mason|normal_room|holiday|2016-05-04|2016-05-10|1|0
2731|Dr. Ann Scott|deluxe_room|business|2016-04-26|2016-04-30|7|2
2732|Patricia Coleman|normal_room|business|2016-06-25|2016-06-29|5|0
2733|Erica Campbell|conference_room_large|party|2016-06-05|2016-06-15|29|22
2734|Michael Edwards|conference_room_small|party|2016-05-24|2016-05-28|3|8
2735|Michelle Hughes|conference_room_small|party|2016-04-02|2016-04-03|16|22
2736|Johnathan Hampton|conference_room_large|party|2016-06-22|2016-06-23|27|29
2737|Kyle Mosley|conference_room_small|conference|2016-05-08|2016-05-13|21|0
2738|David Jones|deluxe_room|holiday|2016-04-07|2016-04-10|2|0
2739|Wendy Jacobs|conference_room_large|conference|2016-05-17|2016-05-19|24|0
2740|Angela Quinn|double_room|holiday|2016-05-17|2016-05-23|1|2
2741|Brian Cameron|deluxe_room|business|2016-04-13|2016-04-15|1|0
2742|Tiffany Rodriguez|double_room|holiday|2016-06-24|2016-06-26|5|1
2743|Julia Dennis|deluxe_room|holiday|2016-04-13|2016-04-14|2|0
2744|Daniel Hunt|normal_room|business|2016-05-06|2016-05-08|3|0
2745|Dawn Hampton|double_room|business|2016-05-24|2016-05-26|4|0
2746|Steve Osborne PhD|normal_room|business|2016-05-12|2016-05-17|5|0
2747|Thomas Castillo|normal_room|holiday|2016-06-25|2016-06-30|3|0
2748|Suzanne Anderson|normal_room|business|2016-06-19|2016-06-24|2|0
2749|Daniel Fields|double_room|holiday|2016-06-01|2016-06-09|1|3
2750|David Davidson|normal_room|business|2016-05-24|2016-05-31|1|0
2751|Ashley Barber|conference_room_large|wedding|2016-06-20|2016-06-26|16|25
2752|Dillon Rowe|deluxe_room|business|2016-04-18|2016-04-21|2|0
2753|Anthony Silva|conference_room_large|wedding|2016-04-05|2016-04-08|21|8
2754|Stephanie Griffith|conference_room_large|wedding|2016-06-27|2016-07-01|19|4
2755|Daniel Walker|conference_room_small|conference|2016-06-15|2016-06-18|22|0
2756|Crystal Scott DDS|conference_room_large|conference|2016-04-11|2016-04-15|14|0
2757|Vincent Fleming|deluxe_room|business|2016-04-14|2016-04-22|4|0
2758|Kelly Hernandez|double_room|business|2016-04-24|2016-05-01|1|0
2759|Rebecca Phelps|conference_room_small|wedding|2016-05-31|2016-06-08|22|21
2760|Sylvia Rivera|normal_room|business|2016-04-15|2016-04-16|3|1
2761|James Kelley|normal_room|business|2016-04-06|2016-04-12|1|0
2762|Christopher Carter DVM|conference_room_large|party|2016-04-08|2016-04-14|24|29
2763|Paul Warren|conference_room_small|wedding|2016-04-11|2016-04-15|27|25
2764|Shelly Caldwell|conference_room_large|wedding|2016-06-20|2016-06-24|14|37
2765|Lindsey Anderson|normal_room|holiday|2016-05-03|2016-05-04|2|0
2766|Emma Wilson|normal_room|business|2016-04-28|2016-04-30|1|2
2767|Ana Webster|conference_room_large|wedding|2016-04-12|2016-04-15|9|33
2768|Richard Rowe|double_room|business|2016-06-24|2016-07-04|1|0
2769|Thomas Johnson|normal_room|holiday|2016-05-23|2016-05-26|2|0
2770|Robert Brown|normal_room|business|2016-04-22|2016-04-25|1|1
2771|Donald Lowe|double_room|holiday|2016-05-14|2016-05-20|1|1
2772|Mario Davis|double_room|holiday|2016-06-25|2016-06-26|1|0
2773|Elizabeth Farrell|deluxe_room|holiday|2016-06-21|2016-07-03|2|1
2774|Deanna Wells|deluxe_room|business|2016-05-16|2016-05-22|1|0
2775|Tracy Douglas|deluxe_room|business|2016-06-22|2016-06-27|2|0
2776|Kristina Webb|double_room|holiday|2016-06-27|2016-06-29|4|0
2777|Jessica Graham|double_room|holiday|2016-05-15|2016-05-20|6|1
2778|Angela Mclaughlin|conference_room_large|conference|2016-04-03|2016-04-15|29|0
2779|Deborah Moss|normal_room|business|2016-06-06|2016-06-11|1|0
2780|Michele Mora|double_room|business|2016-06-06|2016-06-09|2|0
2781|James Johnson|conference_room_small|wedding|2016-06-12|2016-06-20|22|30
2782|Kelly Gonzales|conference_room_small|party|2016-05-28|2016-06-05|33|25
2783|Christopher Kim|deluxe_room|business|2016-05-27|2016-06-03|2|0
2784|Lawrence Michael|normal_room|holiday|2016-04-22|2016-04-29|1|1
2785|Robert Holmes|normal_room|holiday|2016-06-12|2016-06-16|3|1
2786|Sarah Ward|deluxe_room|holiday|2016-06-21|2016-06-24|1|0
2787|Mallory Williams|normal_room|business|2016-04-05|2016-04-09|1|0
2788|Kelly Hernandez|normal_room|holiday|2016-05-04|2016-05-05|1|2
2789|Lisa Gibson|conference_room_small|party|2016-06-05|2016-06-07|15|36
2790|Sharon Smith|deluxe_room|business|2016-06-13|2016-06-19|1|1
2791|Lauren Young|conference_room_large|party|2016-05-28|2016-06-04|29|23
2792|Ruth Cruz|deluxe_room|business|2016-04-28|2016-05-06|3|0
2793|Sandra Crawford|normal_room|holiday|2016-06-05|2016-06-11|4|0
2794|Gina Santos|conference_room_small|conference|2016-06-10|2016-06-12|11|0
2795|Wesley Carter|normal_room|holiday|2016-06-03|2016-06-08|2|2
2796|Michael Alvarez|double_room|holiday|2016-05-10|2016-05-12|6|2
2797|Stephanie Gallagher|conference_room_large|party|2016-06-02|2016-06-07|24|27
2798|Ricky Dudley|deluxe_room|business|2016-04-05|2016-04-08|4|0
2799|Raymond Anderson|deluxe_room|business|2016-06-14|2016-06-19|1|1
2800|Joshua Robles|double_room|holiday|2016-05-30|2016-06-02|1|2
2801|Alan Rojas|deluxe_room|holiday|2016-05-07|2016-05-09|3|6
2802|Logan Blevins|double_room|business|2016-06-19|2016-06-21|3|0
2803|Jessica Mueller|double_room|business|2016-04-18|2016-04-20|1|0
2804|Cindy Wagner|double_room|holiday|2016-05-09|2016-05-12|2|0
2805|John Brady|deluxe_room|business|2016-05-10|2016-05-14|1|0
2806|Dr. Joy Jordan|conference_room_small|conference|2016-04-28|2016-04-30|20|0
2807|Mitchell Smith|normal_room|holiday|2016-06-06|2016-06-10|2|0
2808|Brian Mann|conference_room_small|party|2016-05-17|2016-05-19|24|10
2809|David Brown|deluxe_room|holiday|2016-04-17|2016-04-21|3|0
2810|Suzanne Lawrence|double_room|business|2016-06-01|2016-06-03|2|0
2811|Tiffany Hull|normal_room|business|2016-04-12|2016-04-16|5|3
2812|Lawrence Taylor|conference_room_small|party|2016-06-06|2016-06-09|7|32
2813|Justin Faulkner|normal_room|holiday|2016-06-25|2016-06-30|1|1
2814|Stanley Reed|double_room|business|2016-05-30|2016-06-02|1|0
2815|John Johnson|conference_room_small|conference|2016-05-17|2016-05-23|38|0
2816|Heather Diaz|conference_room_small|wedding|2016-05-21|2016-05-25|29|33
2817|Janice Daniels|double_room|holiday|2016-05-12|2016-05-17|1|1
2818|Elizabeth Johnson|double_room|holiday|2016-06-13|2016-06-17|2|1
2819|David Elliott|deluxe_room|business|2016-05-30|2016-06-06|4|0
2820|Larry Wilson|conference_room_large|party|2016-05-08|2016-05-12|35|43
2821|Charles Russell|normal_room|holiday|2016-04-20|2016-04-24|2|2
2822|William Collier|conference_room_small|party|2016-04-16|2016-04-19|20|31
2823|Jennifer Simon|conference_room_small|party|2016-06-21|2016-06-26|22|7
2824|Debra Clark|conference_room_large|wedding|2016-05-14|2016-05-20|30|29
2825|Sharon Greene|conference_room_large|wedding|2016-04-27|2016-05-01|32|10
2826|Allen Arnold|deluxe_room|holiday|2016-05-27|2016-06-03|2|1
2827|Melissa Ayala|normal_room|holiday|2016-05-29|2016-05-31|4|1
2828|Shelley Guzman|normal_room|business|2016-06-18|2016-06-21|1|0
2829|Joseph Lopez|double_room|business|2016-04-05|2016-04-16|2|0
2830|Karen Adams|conference_room_large|wedding|2016-04-11|2016-04-16|26|22
2831|Elizabeth Flores|conference_room_large|conference|2016-05-24|2016-05-28|33|0
2832|Yvette York|double_room|holiday|2016-04-05|2016-04-10|4|0
2833|Jessica Thomas|normal_room|holiday|2016-05-09|2016-05-12|1|2
